1241	281.03	Erstattung von Strom- und Wasserkosten von den Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.517.15	209	\"\"	64	100	100 
1241	281.04	Kostenerstattungen für Unterhaltungsmaßnahmen	0		0	-	-
1241	281.05	Zahlungen  auf Grund von Landschaftsschutzver- Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.546.05	3	\"\"	0	-	-
1241	281.08	Einzahlungen Dritter für Unterhaltungsmaßnahmen Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.535.13	0	\"\"	0	-	-
1241	281.10	Anteile des Unternehmensbereichs sowie des steuer- steuer Umsatzsteuerzahlungen dürfen von der Einnahme abgesetzt und an den Titel 9890.281.01 übertragen werden	0	\"\"	0	-	-
1241	282.01	Einnahmen und Beteiligung Dritter an Veröffent- Öffentlichkeitsarbeit Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.531.11	0	\"\"	0	-	-
1241	282.02	Zuschüsse zum Pflanzen von Bäumen, Aufstellen von tungsmaßnahmen Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.521.16	0	\"\"	0	-	-
1241	282.03	Beteiligung Dritter an Wettbewerben und Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.526.11	0	\"\"	0	-	-
1241	282.05	Beteiligung Dritter an dem Projekt elektronischer Aufgrabeschein Übertragbar Die Einnahmen dienen zur Deckung der Ausgaben bei 01.5.1511.812.56	0	0	0	-	-
1241	282.10	Einnahmen aus der Erstattung von Kosten für Gut- Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.526.50	0	\"\"	0	-	-
1241	341.02	Einnahmen von Bauträgern für allgemeine Die Einnahmen dienen zur Deckung der über die Grundbewilligung hinausgehenden Ausgaben bei 06.0.6300.788.01 06.0.6300.789.01 07.0.7200.788.01 07.0.7200.789.01.	0	\"\"	0	-	-
1241	341.06	Einnahmen von Bauträgern für die Erschließung von	0		0	-	-
1241	342.01	Zuschüsse für Spielplätze Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.741.42 01.2.1241.741.57	0	\"\"	0	-	-
1241	342.02	Einnahmen aus Kostenbeiträgen für den Straßenbau Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.741.51	427	112	0	-	-
1241	342.03	Ausgleichsbeträge zur Erfüllung der Die Einnahmen dienen zur Deckung der Ausgaben bei 06.0.6300.893.02 07.0.7200.893.02	1.321	\"\"	0	-	-
1241	342.04	Zuschüsse für Grünanlagen Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.741.57	175	71	0	-	-
1241	342.10	Erstattungen von Planungsleistungen der Gartenbau- Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.741.42	0	\"\"	0	-	-
1241	382.01	Einnahmen im Zusammenhang mit dem Anbieten von Produkten des Landesbetriebs Geoinformation und Vermessung Die Einnahmen dienen zur Deckung der Ausgaben bei 01.2.1241.982.01 Gesamteinnahmen AUSGABEN Unterstützungen u. dgl.	0	0	0	-	-
1241	427.24	Pauschale Aufwandsentschädigungen Übertragbar	7	\"\"	0	-	-
1241	427.26	Gesundheitl. Verbraucherschutz u. Veterinärwesen, Übertragbar Gegenseitig deckungsfähig sind 01.2.1241.427.26 01.3.1341.427.26 01.4.1441.427.26 01.5.1541.427.26 01.6.1641.427.26 01.7.1741.427.26 01.8.1841.427.26 . Mehrausgaben dürfen geleistet werden in Höhe der anteiligen Einnahmen bei 01.2.1241.111.24. Ausgaben dürfen geleistet werden in Höhe der anteiligen Einnahmen bei 01.2.1241.111.24	0	\"\"	0	-	-
1241	511.15	Geschäftsbedarf, Kommunikation, Geräte, -Planten un Blomen- Übertragbar	25	\"\"	0	-	-
1241	511.16	Geschäftsbedarf, Kommunikation, Geräte, - Grünbereich - Übertragbar	88	\"\"	0	-	-
1241	511.17	Geschäftsbedarf, Kommunikation, Geräte, -Friedhöfe- Übertragbar	13	1 R	0	-	-
1241	511.18	Geschäftsbedarf, Kommunikation, Geräte, -öffentliche Toiletten- Übertragbar	7	3 R	0	-	-
1241	511.35	Geschäftsbedarf einschl. Vergabe von karten- und drucktechnischen Arbeiten Übertragbar	11	13	0	-	-
1241	514.15	Haltung von Fahrzeugen u. dgl. Übertragbar	9	\"\"	0	-	-
1241	514.16	Haltung von Fahrzeugen u. dgl. Übertragbar	84	11 R	0	-	-
1241	514.17	Haltung von Fahrzeugen u. dgl. Übertragbar	3	1 R	0	-	-
1241	514.18	Haltung von Fahrzeugen u. dgl. Übertragbar	3	3 R	0	-	-
1241	517.15	Bewirtschaftung der Grundstücke und Gebäude Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.281.03	1.061	\"\"	0	-	-
1241	517.16	Bewirtschaftung der Grundstücke - Grünbereich - Übertragbar	147	3 R	0	-	-
1241	517.17	Bewirtschaftung der Grundstücke Übertragbar	27	\"\"	0	-	-
1241	517.18	Bewirtschaftung der Grundstücke Übertragbar	82	4 R	0	-	-
1241	518.18	Mieten und Pachten -Öffentliche Toiletten- Übertragbar	0	\"\"	0	-	-
1241	519.15	Unterhaltung der Grundstücke und baulichen Anlagen Übertragbar	120	\"\"	0	-	-
1241	519.16	Unterhaltung der Grundstücke und baulichen Anlagen Übertragbar	30	4 R	0	-	-
1241	519.17	Unterhaltung der Grundstücke und baulichen Anlagen Übertragbar	4	1 R	0	-	-
1241	519.18	Unterhaltung der Grundstücke Übertragbar	42	16 R	0	-	-
1241	521.01	Zentral veranschlagte Mittel für Aufwendungen im und anderen Flächen Übertragbar Mittel für einzelne Maßnahmen/Maßnahmegruppen werden auf vorhandene oder einzurichtende Titel der sachlich zuständigen Kapitel übertragen	0	133 R	0	-	-
1241	521.15	Unterhaltung der Grün- und Außenanlagen Übertragbar	1.114	\"\"	0	-	-
1241	521.16	Allgemeine Betriebsausgaben für die Unterhaltung Parkbäume Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.07 01.2.1241.119.92 01.2.1241.282.02	558	2 R	0	-	-
1241	521.17	Allgemeine Betriebsausgaben für Friedhofsanlagen Übertragbar	57	3 R	0	-	-
1241	521.22	Beseitigung von Wildkraut im Straßenraum Übertragbar	92	\"\"	0	-	-
1241	521.23	Ordnen von Wegezubehör Übertragbar	50	19	0	-	-
1241	521.34	Intensivierung der Maßnahmen zur Reinigung und Spielplätze Übertragbar	318	\"\"	0	-	-
1241	521.38	Allgemeine Betriebsausgaben für Schnee- und Eisbe- Übertragbar	194	54 R	0	-	-
1241	521.39	Flächenpflege im Straßenbegleitgrün Übertragbar	254	\"\"	0	-	-
1241	526.02	Planungsleistungen für Maßnahmen der Wachsenden Übertragbar	0	\"\"	0	\"\"	\"\"
1241	526.11	Planungsmittel auf den Gebieten der Landes- und -Stadt- und Landesplanung- Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.282.03	98	298 R	0	-	-
1241	526.50	Gutachten und Untersuchungen Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.282.10	4	\"\"	0	-	-
1241	531.11	Beteiligung und Information der Bürgerinnen und -Stadt- und Landesplanung- Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.282.01	12	8 R	0	-	-
1241	534.15	Veranstaltungen, Werbung, Öffentlichkeitsarbeit Übertragbar	182	\"\"	0	-	-
1241	534.16	Ökologische Wiederverwendung von Grünrückständen Übertragbar	9	\"\"	0	-	-
1241	534.17	Pflege und Bepflanzung von Grabstätten Übertragbar	4	\"\"	0	-	-
1241	534.18	Allgemeine Betriebsausgaben Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.111.30	484	\"\"	0	-	-
1241	535.12	Unterhaltung und Instandsetzung sowie Betriebsaus- - öffentliche Straßen und Ingenieurbauwerke - Übertragbar Mehrausgaben dürfen geleistet werden i.H.v. 50.00  % der Einnahmen bei 01.2.1241.124.01. Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.05 01.2.1241.132.03	1.074	\"\"	0	-	-
1241	535.13	Betriebsausgaben Gewässer und Nebenanlagen Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.11 01.2.1241.281.08	203	9 R	0	-	-
1241	535.15	Ankauf von Pflanzen und Gehölzen Übertragbar	0	\"\"	0	-	-
1241	535.16	Unterhaltung von Straßenbäumen Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.24	351	12 R	0	-	-
1241	535.17	Allg. Betriebsausgaben für Bestattungsbetrieb und Übertragbar	21	4 R	0	-	-
1241	535.23	Unterhaltung von naturschutzrechtlich verbind- lichen Ausgleichsmaßnahmen auf Grund von Festle- gungen in Bauleitplänen Übertragbar	4	8	0	-	-
1241	535.25	Betriebsausgaben Hochwasserschutzanlagen und Übertragbar	322	52 R	0	-	-
1241	535.35	Beseitigung von Schäden an öffentlichen Anlagen technischen Umweltschutz Übertragbar (Weggefallener Ansatz)	0	\"\"	0	-	-
1241	535.36	Beseitigung von Schäden an öffentlichen Anlagen Überwachungsaufgaben Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.08	1	\"\"	0	-	-
1241	536.12	Unterhaltung und Instandsetzung sowie Betriebsaus- werke - öffentliche Straßen u. Ingenieurbauwerke - Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.21	197	\"\"	0	-	-
1241	536.16	Unterhaltung des Schutzgrüns Übertragbar	0	\"\"	0	-	-
1241	537.16	Unterhaltung von Bänken, Denkmälern und dgl. Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.18	27	2 R	0	-	-
1241	538.14	Schutz-, Pflege- und Entwicklungsmaßnahmen für den Übertragbar	8	9 R	0	-	-
1241	538.16	Vorsorge- und Sanierungsmaßnahmen an Bäumen Übertragbar	81	1 R	0	-	-
1241	538.34	Schutz-, Pflege - und Entwicklungsmaßnahmen Übertragbar	0	\"\"	0	-	-
1241	541.24	Beseitigung nicht zugelassener unbefugt Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.22	71	141 R	0	-	-
1241	545.33	Pflege der Gräber der Opfer von Krieg und Übertragbar Ausgaben dürfen geleistet werden in Höhe der anteiligen Einnahmen bei 06.0.6610.231.02	2	1 R	0	-	-
1241	546.05	Ausgaben für Ersatzmaßnahmen auf Grund von Land- ordnung Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.281.05	5	164 R	0	-	-
1241	546.11	Rahmenzuweisung aus 06.0.6610.526.81 Übertragbar	0	\"\"	0	-	-
1241	546.12	Rahmenzuweisung aus Übertragbar Ausgaben dürfen geleistet werden in Höhe der anteiligen Mehreinnahmen bei 01.2.1241.111.17.	0	\"\"	0	-	-
1241	546.13	Rahmenzuweisung aus 06.0.6700.521.81 Übertragbar	0	\"\"	0	-	-
1241	546.14	Rahmenzuweisung aus 06.0.6800.521.83 Übertragbar	0	\"\"	0	-	-
1241	546.16	Rahmenzuweisung aus 06.0.6610.521.81 Übertragbar Ausgaben dürfen geleistet werden in Höhe der anteiligen Mehreinnahmen bei 01.2.1241.111.32.	0	\"\"	0	-	-
1241	546.18	Rahmenzuweisung aus 06.0.6700.517.81 Übertragbar	0	\"\"	0	-	-
1241	546.21	Ersatzvornahmen - Bereich BSU - Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.10	0	\"\"	0	-	-
1241	546.22	Ersatzvornahmen - Umweltbereich - Ausgaben dürfen geleistet werden i.H.v. 95.00  % der Einnahmen bei 01.2.1241.119.13.	0	\"\"	0	-	-
1241	546.24	Arbeiten für fremde Rechnung - Straßenbau Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.125.05	1.590	535 R	0	-	-
1241	546.25	Arbeiten für fremde Rechnung - Wasserwirtschaft - Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.125.04	1	5 R	0	-	-
1241	546.27	Arbeiten für fremde Rechnung - Grün- und Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.125.03	0	\"\"	0	-	-
1241	546.28	Erstattungen an den Landesbetrieb für Übertragbar Einseitig deckungsfähig zugunsten 01.2.1241.894.01.	51	45 R	0	-	-
1241	546.48	Rahmenzuweisung aus Übertragbar	0	\"\"	0	-	-
1241	546.50	Rahmenzuweisung aus 06.0.6900.526.81 Übertragbar (Weggefallener Ansatz)	0	\"\"	0	-	-
1241	546.93	Ersatzvornahmen Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.119.93	0	0	0	-	-
1241	547.11	Aufwendungen für karten- und drucktechnische -Stadt- und Landesplanung- Übertragbar	23	71 R	0	-	-
1241	547.48	Veterinärwesen und Lebensmittelüberwachung Übertragbar Mehrausgaben dürfen geleistet werden in Höhe der anteiligen Einnahmen bei 01.2.1241.111.24. Ausgaben dürfen geleistet werden in Höhe der anteiligen Einnahmen bei 01.2.1241.111.24	6	19 R	0	-	-
1241	631.01	Erstattung an den Bund für Auskünfte aus dem Übertragbar Ausgaben dürfen geleistet werden i.H.v. 63.00  % der Einnahmen bei 01.2.1241.111.04 01.3.1341.111.04 01.4.1441.111.04 01.5.1541.111.04 01.6.1641.111.04 01.7.1741.111.04 01.8.1841.111.04.	67	54 R	0	-	-
1241	671.01	Erstattungen aus den Einnahmen im Zusammenhang mit dem Anbieten von Produkten des Landesbetriebes Geoinformation und Vermessung Übertragbar Mehrausgaben dürfen geleistet werden in Höhe der anteiligen Einnahmen bei 01.2.1241.111.38.	0	0	0	-	-
1241	681.21	Schadenersatzleistungen -Bereich BSU-	23		0	-	-
1241	681.37	Schadenersatzleistungen - Gewässer- und Übertragbar	0	\"\"	0	-	-
1241	683.01	Entschädigungsleistung Restaurant Überseebrücke Übertragbar	0	0	0	-	-
1241	684.16	Beitrag an die Vering-Kanal-Genossenschaft	0	\"\"	0	-	-
1241	429.68	Sonstige Personalausgaben - Bezirkliche Märkte - Übertragbar	136	143	143	143	143 
1241	511.68	Geschäftsbedarf, Kommunikation, Geräte, Ausstattungs- und sonstige Gebrauchsgegenstände - Bezirkliche Märkte - Übertragbar Deckungsfähig im Einzelplandeckungskreis EDK-012-05.	10	16	10	15	15 
1241	514.68	Haltung von Dienstfahrzeugen Übertragbar Deckungsfähig im Einzelplandeckungskreis EDK-012-05.	0	2 R	0	2	2 
1241	517.68	Bewirtschaftung der Grundstücke - Bezirkliche Märkte - Übertragbar Deckungsfähig im Einzelplandeckungskreis EDK-012-05. Mehrausgaben dürfen geleistet werden in Höhe der Mehreinnahmen bei 01.2.1241.111.11 01.2.1241.281.02.	215	223	210	190	190 
1241	518.68	Mieten und Pachten - Bezirkliche Märkte - Übertragbar Deckungsfähig im Einzelplandeckungskreis EDK-012-05.	4	16	8	16	16 
1241	519.68	Unterhaltung der Grundstücke - Bezirkliche Märkte - Übertragbar Deckungsfähig im Einzelplandeckungskreis EDK-012-05.	23	46	25	30	30 
1241	534.68	Allgemeine Betriebsausgaben - Bezirkliche Märkte - Übertragbar Deckungsfähig im Einzelplandeckungskreis EDK-012-05. Mehrausgaben dürfen geleistet werden in Höhe der Mehreinnahmen bei 01.2.1241.111.11.	37	38	36	36	36 
1241	536.68	Marketingmaßnahmen für die bezirklichen Wochenmärkte Übertragbar Gegenseitig deckungsfähig sind 01.2.1241.536.68 01.3.1341.536.68 01.4.1441.536.68 01.5.1541.536.68 01.6.1641.536.68 01.7.1741.536.68 01.8.1841.536.68 .	0	0	0	\"\"	\"\"
1241	541.68	Abschleppkosten für behindernd geparkte Fahrzeuge auf Märkten Übertragbar Ausgaben dürfen geleistet werden i.H.v. 75.00  % der Einnahmen bei 01.2.1241.119.01.  Summen für Z68	9	13	2	10	10 
1241	701.02	Zuweisungen der Behörde für Stadtentwicklung öffentliche Toiletten Übertragbar	36	18 R	0	-	-
1241	701.43	Hochbaumaßnahmen für Betriebseinrichtungen des Übertragbar	0	\"\"	0	-	-
1241	701.57	Kleine Neu-, Um- und Erweiterungsbauten, Hochbau Übertragbar	6	17 R	0	-	-
1241	701.58	Kleine Neu-, Um- und Erweiterungsbauten, Hochbau Übertragbar	0	\"\"	0	-	-
1241	702.46	Neubau des Betriebsstützpunktes Planten un Blomen, Übertragbar	0	\"\"	0	-	-
1241	741.20	Förderung des Radverkehrs (Radwegeprogramm) Übertragbar	0	1	0	\"\"	\"\"
1241	741.41	Kleine Neu-, Um- und Erweiterungsbauten der Übertragbar	2	50 R	104	\"\"	\"\"
1241	741.42	Planung, Instandsetzung, Neuanlage und Umge- Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.342.01 01.2.1241.342.10	1.537	152 R	0	-	-
1241	741.43	Herrichtung und Umgestaltung von Kleingartenan- Übertragbar	16	171 R	0	-	-
1241	741.44	Wasserwirtschaftliche Baumaßnahmen Übertragbar	286	154	0	-	-
1241	741.45	Herrichtung und Gestaltung von Depotcontainer- Übertragbar	23	42 R	0	-	-
1241	741.51	Neu-, Um- und Ausbau von Straßen Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.342.02	1.000	834 R	0	-	-
1241	741.53	Grundinstandsetzung von Straßen Übertragbar	606	510 R	0	-	-
1241	741.57	Instandsetzung, Neuanlage und Umgestaltung von Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.342.01 01.2.1241.342.04	218	216 R	0	-	-
1241	742.41	Herrichtung von Belegungsflächen auf Friedhöfen Übertragbar	8	\"\"	0	-	-
1241	742.44	Herrichtung von naturschutzrechtlich verbindlichen Festsetzungen in Bauleitplänen Übertragbar	67	20 R	0	-	-
1241	742.48	Sanierung des Heiligengeistfeldes, 4. Bauabschnitt Übertragbar	2	2 R	0	-	-
1241	742.57	Pflanzung von Straßenbäumen Übertragbar	591	100 R	0	-	-
1241	743.41	Kleine Neu-, Um und Erweiterungsbauten, Tiefbau Übertragbar	20	1 R	0	-	-
1241	745.01	Maßnahmen zur Umsetzung der EG-Wasserrahmen- richtlinie Übertragbar	0	140	0	\"\"	\"\"
1241	749.48	Rückbaumaßnahmen in Planten un Blomen/Wallringpark Übertragbar	127	918 R	0	-	-
1241	791.37	Ökologische Pflege-, Verbesserungs- und Übertragbar	150	81 R	0	-	-
1241	791.39	Regenerierung und Sanierung von Bäumen auf staat- Übertragbar	0	\"\"	0	-	-
1241	798.51	Rahmenzuweisung aus Übertragbar	0	\"\"	0	-	-
1241	798.57	Rahmenzuweisung aus 06.0.6610.741.81 Übertragbar	0	\"\"	0	-	-
1241	811.43	Ersatz- und Neubeschaffung von Fahrzeugen und Übertragbar	123	\"\"	0	-	-
1241	811.57	Neu- und Ersatzbeschaffung von Fahrzeugen, Geräten Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.132.01	143	1 R	0	-	-
1241	811.58	Neu- und Ersatzbeschaffung von Fahrzeugen, Geräten Übertragbar Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.132.02	10	5 R	0	-	-
1241	821.07	\"Errichtung des Kunstobjekts \"\"Drei Heilige am\" Übertragbar (Weggefallener Ansatz)	0	0	0	\"\"	\"\"
1241	894.01	Erstattungen an den Landesbetrieb für Übertragbar Einseitig deckungsfähig zulasten 01.2.1241.546.28.	0	\"\"	0	-	-
1241	982.01	Ausgaben im Zusammenhang mit dem Anbieten von Produkten des Landesbetriebs Geoinformation und Vermessung Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.2.1241.382.01 Gesamtausgaben Summe Verpflichtungsermächtigungen	0	0	0	-	-
1311	111.02	Widerspruchsgebühren	18	10	9	15	15 
1311	111.15	Erstattung von Prozesskosten Die Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1311.511.61.	0	0	0	-	-
1311	119.02	Honorarabgaben der Ärzte und dgl.	6		0	-	-
1311	119.60	Brand-, Sturm- u.a. Schäden Die Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1311.519.61.	0	14	0	-	-
1311	119.61	Ersatzleistungen der Hamburger Feuerkasse für einrichtungen	0	\"\"	0	-	-
1311	119.92	Schadenersatzleistungen	3	7	2	4	4 
1311	119.95	Einnahmen aus Mahnkosten, Verspätungszuschlägen und Stundungszinsen	25	22	47	31	31 
1311	119.98	Vermischte Einnahmen	145	118	166	142	142 
1311	124.01	Einnahmen aus der Aufstellung von Verkaufsautomaten in Dienstgebäuden 50.00  % der Mehreinnahmen dienen zur Deckung der Ausgaben bei 01.3.1311.547.01.	0	0	0	-	-
1311	124.06	Einnahmen aus der Vermietung und Verpachtung des WBZ-Veranstaltungssaals Übertragbar 50.00  % der Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1311.518.61.	0	0	0	-	-
1311	124.07	Einnahmen im Zusammenhang mit der Vermietung von Bundesflächen und -bauten 50.00  % der Einnahmen dienen zur Deckung der Ausgaben bei 01.3.1311.547.01.	28	23	0	-	-
1311	124.08	Einnahmen aus Vermietung und Verpachtung und Nutzung von Grundstücken Die Einnahmen dienen zur Deckung der Ausgaben bei 01.3.1331.517.08 01.3.1331.518.08 01.3.1331.519.08	114	148	0	-	-
1311	124.09	Einnahmen aus der Überlassung von Werbeflächen Die Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1311.511.61. Dies gilt für Einnahmen bis zur Höhe von 500 EUR uneingeschränkt, für darüber hinausgehende Einnahmen in Höhe von 50 %	2	2	0	-	-
1311	124.11	Einnahmen aus Vermietung und Verpachtung des Grundstücks Baurstraße Übertragbar Die Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1311.518.61.	0	0	0	-	-
1311	124.13	Einnahmen aus Unterhaltungsbeiträgen Dritter für die Fläche des Flottbeker Marktes Übertragbar Die Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1341.519.68.	0	0	0	-	-
1311	124.91	Einnahmen aus Vermietung, Verpachtung und Nutzung von Grundstücken	239	252	215	248	248 
1311	124.92	Einnahmen aus Dienst- und Werkdienstwohnungen sowie aus Personalunterkünften	4	4	14	6	6 
1311	124.93	Einnahmen in Zusammenhang mit der Vermietung des Rathauses Altona Übertragbar Die Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1311.511.61.	5	3	0	-	-
1311	131.91	Verkauf von Grundstücken	155	0	0	-	-
1311	132.91	Erlöse aus der Veräußerung von beweglichen Sachen 50.00  % der Einnahmen dienen zur Deckung der Ausgaben bei 01.3.1311.547.01.	0	0	0	-	-
1311	162.01	Zinsen aus Kassenmitteln	0		0	-	-
1311	261.03	Erstattung von Verwaltungskosten durch Dritte	0	0	0	-	-
1311	261.09	Einnahmen aus Erstattungen (§ 61 LHO)	0	0	0	-	-
1311	261.10	Einnahmen aus Erstattungen von Landesbetrieben u. dgl. (§ 61 LHO)	0	0	0	-	-
1311	282.02	Beiträge zu Bürger-Informationsveranstaltungen Die Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1311.531.01.	0	0	0	-	-
1311	282.03	Einnahmen zur Förderung d. Rathauses Altona Die Einnahmen dienen zur Deckung der Ausgaben bei 01.3.1311.546.01	0	0	0	-	-
1311	282.11	Spendenbeiträge Dritter zur Verbesserung der Öffentlichkeitsarbeit u. Förd. d. Verwaltungs- modernisierung im Bezirksamt Altona Die Einnahmen dienen zur Deckung der Ausgaben bei 01.3.1311.547.03	0	0	0	-	-
1311	282.12	Spenden zur Förderung der Skatebahn Blankenese	0	0	0	-	-
1311	282.20	Zuschuss zur behindertengerechter Arbeitsplatz- ausstattung Übertragbar Die Einnahmen dienen zur Deckung der Mehrausgaben bei 01.3.1311.511.61 01.3.1311.812.01.	0	0	0	-	-
1311	282.91	Verschiedene zweckgebundene Einnahmen Die Einnahmen dienen zur Deckung der Ausgaben bei 01.3.1311.546.91 Gesamteinnahmen AUSGABEN Unterstützungen u. dgl. personalbezogene Sachausgaben	0	0	0	-	-
1311	411.01	Aufwandsentschädigungen nach dem Gesetz über Tätigkeit in der Verwaltung Gegenseitig deckungsfähig sind 01.3.1311.411.01 01.3.1311.684.01 .	356	\"\"	448	527	466 
1311	412.30	Aufwendungen für ehrenamtlich Tätige	1		0	-	-
1311	412.32	Aufwendungen für Wahlhelfer Übertragbar	873	105	0	-	-
1311	412.34	Aufwendungen für ehrenamtlich Tätige bei Volks- begehren, Volksentscheiden und Volkspetitionen Übertragbar Gegenseitig deckungsfähig sind 01.3.1311.412.34 01.3.1311.511.34 .	0	0	0	-	-
1311	459.95	Prämien im Rahmen des betrieblichen Vorschlagwesens Übertragbar Deckungsfähig im Einzelplandeckungskreis EDK-013-05.	1	2	0	-	-
1311	461.01	Zentral veranschlagte Personalausgaben im Übertragbar Ausgaben dürfen geleistet werden in Höhe der Mehr- einnahmen bei 01.3.1341.111.39. Mehrausgaben dürfen geleistet werden in Höhe der anteiligen Einnahmen bei 01.3.1321.111.05. Ausgaben dürfen geleistet werden in Höhe der anteiligen Einnahmen bei 01.3.1321.111.25 Ausgaben dürfen geleistet werden in Höhe der Einnahmen bei 01.3.1341.111.10 Ausgaben dürfen geleistet werden in Höhe der anteiligen Mehreinnahmen bei 01.3.1341.112.08 Die Mittel dienen zum Ausgleich von Mehrausgaben bei stellengebundenen Personalausgaben im KRD- Bereich des Einzelplans	0	\"\"	0	-	-
1311	461.20	Beitrag zur Finanzierung des Modernisierungsfonds Übertragbar (Weggefallener Ansatz)	0	0	179	\"\"	\"\"
1311	511.03	Ausgaben im Zusammenhang mit der Durchführung von Übertragbar	5	\"\"	0	-	-
1311	511.31	Geschäftsbedarf, Kommunikation, Geräte Sirenenanlagen Übertragbar	0	\"\"	0	-	-
1311	511.33	Sachausgaben für Wahlen Übertragbar	177	144	0	-	-
1311	511.34	Ausgaben im Zusammenhang mit der Durchführung von Volksbegehren, Volksentscheiden und Volkspetitionen Übertragbar Gegenseitig deckungsfähig sind 01.3.1311.412.34 01.3.1311.511.34 .	6	0	0	-	-
1311	518.01	Anmietung von Diensträumen zur Unterbringung des Ortsamtes Blankenese in der Blankeneser Bahnhofs- überbauung Übertragbar	0	0	0	-	-
1311	521.36	Bewirtschaftung und Unterhaltung von Trinkwasser- Übertragbar	3-	9 R	0	-	-
1311	525.92	Erstattung an das Zentrum für Aus- und Fortbildung Übertragbar	63	65	65	70	70 
1311	529.01	Verfügungsmittel der / des Vorsitzenden der Übertragbar Gegenseitig deckungsfähig sind 01.3.1311.529.01 01.3.1311.531.01 .	1	1 R	1	1	1 
1311	529.02	Mittel zur Förderung von Initiativen in den Bezir- vestitionen Übertragbar Zuwendungsanteil 80% Gegenseitig deckungsfähig sind 01.3.1311.529.02 01.3.1311.791.02 . Mittel für einzelne Maßnahmen/Maßnahmegruppen werden auf vorhandene oder einzurichtende Titel der sachlich zuständigen Kapitel übertragen	21	62 R	36	36	36 
1311	529.03	Verwendung von Einnahmen für andere bezirkliche Übertragbar Ausgaben dürfen geleistet werden in Höhe der anteiligen Mehreinnahmen bei 01.3.1341.111.17 01.3.1341.111.32. Mittel für einzelne Maßnahmen/Maßnahmegruppen werden auf vorhandene oder einzurichtende Titel der sachlich zuständigen Kapitel übertragen	0	234 R	0	-	-
1311	529.04	Unterstützende Maßnahmen der Bezirksversammlung Bauflächen Übertragbar (Weggefallener Ansatz) Zuwendungsanteil 49% Mittel für einzelne Maßnahmen/Maßnahmegruppen werden auf vorhandene oder einzurichtende Titel der sachlich zuständigen Kapitel übertragen	1	28 R	0	-	-
